 -0.36   0.15   9.16   0.5    4.9   78.7   0.0    0.0   -0.5 
 -0.35   0.16   9.14   0.3    4.8   77.6   0.0    0.0   -0.5 
 -0.35   0.16   9.19   0.5    4.9   76.2   0.0    0.0   -0.5 
 -0.38   0.19   9.22   0.4    4.7   74.7   0.0    0.0   -0.5 
 -0.40   0.15   9.26   0.2    4.5   73.2   0.0    0.0   -0.5 
 -0.36   0.21   9.26  -0.1    4.3   71.7   0.0    0.0   -0.5 
 -0.37   0.16   9.26  -0.2    4.0   69.9   0.0    0.0   -0.5 
 -0.34   0.17   9.21  -0.5    3.7   68.2   0.0    0.0   -0.5 
 -0.36   0.18   9.22  -0.6    3.5   66.3   0.0    0.0   -0.6 
 -0.34   0.26   9.10  -1.0    3.1   64.5   0.0    0.0   -0.6 
 -0.33   0.18   9.09  -1.2    2.7   62.6   0.0    0.0   -0.6 
 -0.34   0.24   9.15  -1.4    2.3   60.7   0.0    0.0   -0.6 
 -0.35   0.22   9.21  -1.8    1.8   58.6   0.0    0.0   -0.6 
 -0.31   0.20   9.21  -2.0    1.4   56.4   0.0    0.0   -0.6 
 -0.33   0.24   9.18  -2.3    1.2   54.2   0.0    0.0   -0.6 
 -0.35   0.23   9.24  -2.4    0.6   51.9   0.0    0.0   -0.6 
 -0.30   0.23   9.22  -2.7    0.2   49.7   0.0    0.0   -0.6 
 -0.31   0.20   9.13  -2.9   -0.1   47.4   0.0    0.0   -0.6 
 -0.34   0.22   9.20  -3.1   -0.4   45.0   0.0    0.0   -0.7 
 -0.32   0.23   9.16  -3.1   -0.7   42.7   0.0    0.0   -0.7 
 -0.31   0.22   9.12  -3.3   -1.1   40.2   0.0    0.0   -0.7 
 -0.34   0.21   9.19  -3.3   -1.3   37.6   0.0    0.0   -0.7 
 -0.29   0.23   9.17  -3.5   -1.6   35.0   0.0    0.0   -0.7 
 -0.29   0.23   9.17  -3.5   -1.8   32.5   0.0    0.0   -0.7 
 -0.28   0.25   9.17  -3.5   -2.2   27.2   0.0    0.0   -0.7 
 -0.27   0.24   9.14  -3.6   -2.4   24.7   0.0    0.0   -0.7 
 -0.28   0.21   9.21  -3.4   -2.6   22.2   0.0    0.0   -0.7 
 -0.29   0.20   9.16  -3.2   -2.6   19.5   0.0    0.0   -0.7 
 -0.26   0.22   9.20  -3.2   -2.6   16.8   0.0    0.0   -0.7 
 -0.29   0.22   9.19  -3.1   -2.5   13.8   0.0    0.0   -0.7 
 -0.25   0.22   9.26  -2.7   -2.4   11.1   0.0    0.0   -0.7 
 -0.28   0.24   9.21  -2.6   -2.2    8.4   0.0    0.0   -0.7 
 -0.27   0.18   9.21  -2.4   -2.1    5.6   0.0    0.0   -0.7 
 -0.25   0.22   9.18  -2.2   -1.9    2.8   0.0    0.0   -0.7 
 -0.28   0.19   9.14  -1.8   -1.6    0.1   0.0    0.0   -0.7 
 -0.27   0.18   9.19  -1.6   -1.4   -2.8   0.0    0.0   -0.7 
 -0.24   0.20   9.20  -1.2   -1.1   -5.7   0.0    0.0   -0.7 
 -0.28   0.22   9.15  -1.0   -0.9   -8.3   0.0    0.0   -0.7 
 -0.26   0.20   9.30  -0.6   -0.6  -11.2   0.0    0.0   -0.7 
 -0.25   0.23   9.21  -0.4   -0.2  -14.0   0.0    0.0   -0.7 
 -0.27   0.21   9.23  -0.1    0.0  -16.7   0.0    0.0   -0.7 
 -0.26   0.20   9.19   0.2    0.3  -19.3   0.0    0.0   -0.7 
 -0.27   0.22   9.25   0.6    0.5  -22.0   0.0    0.0   -0.7 
 -0.24   0.20   9.18   0.8    0.9  -24.6   0.0    0.0   -0.7 
 -0.26   0.23   9.14   1.2    1.0  -27.3   0.0    0.0   -0.7 
 -0.29   0.26   9.16   1.6    1.3  -29.9   0.0    0.0   -0.7 
 -0.27   0.25   9.22   1.8    1.4  -32.5   0.0    0.0   -0.7 
 -0.26   0.21   9.21   2.3    1.5  -35.2   0.0    0.0   -0.7 
 -0.26   0.24   9.21   2.3    1.8  -37.4   0.0    0.0   -0.7 
 -0.28   0.21   9.18   2.6    1.8  -40.2   0.0    0.0   -0.7 
 -0.22   0.22   9.22   2.5    1.8  -42.7   0.0    0.0   -0.7 
 -0.27   0.23   9.16   2.7    1.8  -45.0   0.0    0.0   -0.6 
 -0.27   0.26   9.21   2.9    1.8  -47.4   0.0    0.0   -0.6 
 -0.27   0.26   9.21   2.9    1.8  -49.8   0.0    0.0   -0.6 
 -0.24   0.22   9.25   3.1    1.5  -54.0   0.0    0.0   -0.6 
 -0.29   0.23   9.23   3.1    1.2  -56.3   0.0    0.0   -0.6 
 -0.29   0.25   9.20   2.9    1.0  -58.2   0.0    0.0   -0.6 
 -0.29   0.24   9.22   2.9    0.7  -60.4   0.0    0.0   -0.6 
 -0.27   0.25   9.14   2.7    0.6  -62.4   0.0    0.0   -0.6 
 -0.31   0.27   9.15   2.7    0.2  -64.3   0.0    0.0   -0.6 
 -0.28   0.24   9.16   2.5    0.0  -66.1   0.0    0.0   -0.6 
 -0.29   0.29   9.19   2.3   -0.4  -67.9   0.0    0.0   -0.5 
 -0.29   0.25   9.26   2.3   -0.7  -69.5   0.0    0.0   -0.5 
 -0.29   0.25   9.26   2.0   -1.2  -71.2   0.0    0.0   -0.5 
 -0.33   0.23   9.27   1.7   -1.6  -72.7   0.0    0.0   -0.5 
 -0.30   0.20   9.24   1.5   -1.8  -74.3   0.0    0.0   -0.5 
 -0.32   0.28   9.15   1.3   -2.2  -75.7   0.0    0.0   -0.5 
 -0.33   0.26   9.14   0.9   -2.5  -77.1   0.0    0.0   -0.5 
 -0.31   0.23   9.14   0.8   -2.9  -78.1   0.0    0.0   -0.4 
 -0.33   0.23   9.17   0.5   -3.2  -79.2   0.0    0.0   -0.4 
 -0.33   0.24   9.19   0.3   -3.5  -80.4   0.0    0.0   -0.4 
 -0.32   0.27   9.24   0.2   -3.8  -81.3   0.0    0.0   -0.4 
 -0.35   0.25   9.16   0.0   -4.2  -82.2   0.0    0.0   -0.4 
 -0.30   0.25   9.28  -0.3   -4.3  -83.0   0.0    0.0   -0.4 
 -0.32   0.29   9.23  -0.3   -4.5  -83.9   0.0    0.0   -0.4 
 -0.33   0.21   9.13  -0.7   -4.6  -84.6   0.0    0.0   -0.3 
 -0.30   0.25   9.18  -0.7   -4.8  -85.1   0.0    0.0   -0.3 
 -0.31   0.29   9.10  -0.7   -4.8  -85.8   0.0    0.0   -0.3 
 -0.34   0.22   9.18  -0.9   -5.0  -86.1   0.0    0.0   -0.3 
 -0.32   0.21   9.20  -0.9   -4.9  -86.5   0.0    0.0   -0.3 
 -0.32   0.24   9.25  -0.9   -4.9  -86.7   0.0    0.0   -0.3 
 -0.33   0.24   9.26  -0.9   -4.7  -86.8   0.0   -0.0   -0.2 
 -0.31   0.23   9.23  -0.9   -4.5  -86.6   0.0   -0.0   -0.2 
 -0.32   0.23   9.26  -0.8   -4.3  -86.4   0.0   -0.0   -0.2 
 -0.31   0.24   9.19  -0.7   -4.2  -86.1   0.0   -0.0   -0.2 
 -0.32   0.22   9.21  -0.6   -4.0  -85.8   0.0   -0.0   -0.2 
 -0.32   0.19   9.18  -0.5   -3.8  -85.3   0.0   -0.0   -0.2 
 -0.32   0.23   9.20  -0.3   -3.5  -84.8   0.0   -0.0   -0.2 
 -0.31   0.22   9.23  -0.2   -3.3  -84.4   0.0   -0.0   -0.1 
 -0.31   0.21   9.25   0.0   -3.1  -83.6   0.0   -0.0   -0.1 
 -0.33   0.25   9.22   0.2   -2.6  -83.0   0.0   -0.0   -0.1 
 -0.33   0.22   9.23   0.4   -2.5  -82.2   0.0   -0.0   -0.1 
 -0.32   0.21   9.19   0.6   -2.2  -81.3   0.0   -0.0   -0.1 
 -0.35   0.22   9.18   0.9   -1.9  -80.1   0.0   -0.0   -0.1 
 -0.34   0.17   9.20   1.0   -1.7  -78.9   0.0   -0.0   -0.1 
 -0.26   0.22   9.17   1.3   -1.5  -77.8   0.0   -0.0   -0.0 
 -0.32   0.21   9.18   1.5   -1.0  -76.6   0.0   -0.0   -0.0 
 -0.35   0.24   9.21   1.6   -0.9  -75.1   0.0   -0.0   -0.0 
 -0.30   0.23   9.25   1.7   -0.7  -73.5   0.0   -0.0   -0.0 
 -0.31   0.26   9.22   1.9   -0.6  -72.2   0.0   -0.0    0.0 
 -0.30   0.24   9.21   2.0   -0.3  -70.4   0.0   -0.0    0.0 
 -0.31   0.24   9.16   2.0   -0.2  -68.8   0.0   -0.0    0.0 
 -0.30   0.25   9.17   2.1    0.0  -67.1   0.0   -0.0    0.0 
 -0.30   0.25   9.20   2.3    0.1  -65.3   0.0   -0.0    0.1 
 -0.32   0.20   9.15   2.4    0.2  -63.6   0.0   -0.0    0.1 
 -0.36   0.21   9.27   2.5    0.4  -61.6   0.0   -0.0    0.1 
 -0.32   0.23   9.24   2.5    0.5  -59.8   0.0   -0.0    0.1 
 -0.32   0.26   9.18   2.5    0.8  -57.7   0.0   -0.0    0.1 
 -0.31   0.23   9.18   2.5    0.8  -55.6   0.0   -0.0    0.1 
 -0.32   0.25   9.21   2.4    0.8  -53.3   0.0   -0.0    0.1 
 -0.30   0.25   9.15   2.4    0.7  -51.0   0.0   -0.0    0.1 
 -0.31   0.28   9.16   2.4    0.8  -48.6   0.0   -0.0    0.1 
 -0.33   0.27   9.10   2.4    0.9  -46.4   0.0   -0.0    0.2 
 -0.34   0.27   9.14   2.3    0.9  -44.1   0.0   -0.0    0.2 
 -0.38   0.29   9.16   2.2    0.7  -41.6   0.0   -0.0    0.2 
 -0.36   0.27   9.17   1.6    0.5  -36.7   0.0   -0.0    0.2 
 -0.33   0.26   9.20   1.5    0.5  -34.1   0.0   -0.0    0.2 
 -0.37   0.26   9.14   1.4    0.4  -31.6   0.0   -0.0    0.2 
 -0.33   0.28   9.11   1.2    0.4  -29.1   0.0   -0.0    0.2 
 -0.35   0.26   9.18   1.0    0.3  -26.4   0.0   -0.0    0.2 
 -0.38   0.26   9.23   0.9    0.1  -23.7   0.0   -0.0    0.2 
 -0.37   0.25   9.26   0.7    0.1  -21.1   0.0   -0.0    0.2 
 -0.37   0.26   9.20   0.5   -0.1  -18.4   0.0   -0.0    0.2 
 -0.36   0.25   9.19   0.2    0.0  -15.7   0.0   -0.0    0.2 
 -0.39   0.26   9.24  -0.1   -0.1  -13.0   0.0   -0.0    0.2 
 -0.34   0.25   9.23  -0.3   -0.2  -10.3   0.0   -0.0    0.2 
 -0.37   0.23   9.20  -0.5   -0.3   -7.6   0.0   -0.0    0.2 
 -0.36   0.25   9.18  -0.9   -0.4   -4.9   0.0   -0.0    0.2 
 -0.37   0.26   9.21  -1.1   -0.4   -2.1   0.0   -0.0    0.2 
 -0.37   0.24   9.26  -1.0   -0.5    0.5   0.0   -0.0    0.2 
 -0.39   0.23   9.15  -1.3   -0.4    3.4   0.0   -0.0    0.2 
 -0.39   0.21   9.15  -1.3   -0.4    6.0   0.0   -0.0    0.2 
 -0.37   0.23   9.23  -1.6   -0.4    8.9   0.0   -0.0    0.2 
 -0.37   0.23   9.19  -1.8   -0.5   11.5   0.0   -0.0    0.2 
 -0.35   0.20   9.18  -1.6   -0.3   14.3   0.0   -0.0    0.2 
 -0.37   0.23   9.17  -1.7   -0.3   17.0   0.0   -0.0    0.2 
 -0.36   0.22   9.14  -1.8   -0.3   19.7   0.0   -0.0    0.2 
 -0.38   0.19   9.20  -1.6   -0.1   22.4   0.0   -0.0    0.2 
 -0.35   0.24   9.22  -1.6   -0.1   25.1   0.0   -0.0    0.2 
 -0.38   0.22   9.27  -1.6    0.1   27.5   0.0   -0.0    0.2 
 -0.42   0.21   9.21  -1.7    0.3   30.1   0.0   -0.0    0.2 
 -0.39   0.21   9.20  -1.7    0.4   32.7   0.0   -0.0    0.2 
 -0.38   0.23   9.21  -1.6    0.5   35.2   0.0   -0.0    0.2 
 -0.39   0.17   9.20  -1.6    0.7   37.7   0.0   -0.0    0.2 
 -0.37   0.22   9.18  -1.4    0.9   40.2   0.0   -0.0    0.2 
 -0.38   0.20   9.19  -1.2    1.0   42.7   0.0   -0.0    0.1 
 -0.39   0.19   9.24  -1.2    1.3   45.0   0.0   -0.0    0.1 
 -0.39   0.17   9.23  -1.0    1.5   47.4   0.0   -0.0    0.1 
 -0.41   0.19   9.19  -1.0    1.6   49.7   0.0   -0.0    0.1 
 -0.39   0.22   9.17  -0.9    1.8   51.9   0.0   -0.0    0.1 
 -0.35   0.19   9.21  -0.7    2.3   56.3   0.0   -0.0    0.1 
 -0.40   0.21   9.13  -0.6    2.4   58.2   0.0   -0.0    0.1 
 -0.38   0.17   9.22  -0.7    2.6   60.2   0.0   -0.0    0.1 
 -0.46   0.18   9.17  -0.7    2.8   62.2   0.0   -0.0    0.1 
 -0.37   0.17   9.20  -0.5    2.7   63.9   0.0   -0.0    0.1 
 -0.38   0.17   9.20  -0.6    2.9   65.8   0.0   -0.0    0.0 
 -0.39   0.15   9.17  -0.5    3.1   67.4   0.0   -0.0    0.0 
 -0.41   0.17   9.22  -0.7    3.1   69.1   0.0   -0.0    0.0 
 -0.38   0.18   9.16  -0.7    3.2   70.7   0.0   -0.0    0.0 
 -0.44   0.14   9.19  -0.8    3.2   72.4   0.0   -0.0    0.0 
 -0.39   0.17   9.16  -0.9    3.3   73.9   0.0   -0.0   -0.0 
 -0.42   0.18   9.26  -0.9    3.2   75.2   0.0   -0.0   -0.0 
 -0.40   0.18   9.19  -1.0    3.2   76.7   0.0   -0.0   -0.0 
 -0.42   0.15   9.24  -1.0    3.2   77.8   0.0   -0.0   -0.1 
 -0.41   0.16   9.18  -1.3    3.1   79.0   0.0   -0.0   -0.1 
 -0.44   0.16   9.18  -1.5    3.0   79.9   0.0   -0.0   -0.1 
 -0.41   0.15   9.13  -1.6    2.9   81.0   0.1   -0.0   -0.1 
 -0.41   0.16   9.13  -1.8    2.8   81.7   0.1   -0.0   -0.1 
 -0.42   0.16   9.22  -1.8    2.6   82.5   0.1   -0.0   -0.1 
 -0.44   0.16   9.14  -2.1    2.5   83.2   0.1   -0.0   -0.1 
 -0.43   0.16   9.19  -2.4    2.3   83.9   0.1   -0.0   -0.2 
 -0.42   0.09   9.23  -2.5    2.1   84.5   0.1   -0.0   -0.2 
 -0.42   0.13   9.20  -2.6    1.9   84.8   0.1   -0.0   -0.2 
 -0.42   0.16   9.27  -2.9    1.8   85.3   0.1   -0.0   -0.2 
 -0.43   0.12   9.23  -3.1    1.5   85.5   0.1   -0.0   -0.2 
 -0.44   0.14   9.22  -3.3    1.5   85.9   0.1   -0.0   -0.2 
 -0.42   0.13   9.28  -3.5    1.2   85.9   0.1   -0.0   -0.3 
 -0.43   0.18   9.16  -3.6    0.9   85.9   0.1   -0.0   -0.3 
 -0.43   0.13   9.17  -3.7    0.7   85.9   0.1    0.0   -0.3 
 -0.38   0.15   9.18  -4.0    0.2   85.4   0.1    0.0   -0.3 
 -0.38   0.13   9.23  -4.0    0.1   84.9   0.1    0.0   -0.3 
 -0.44   0.14   9.23  -4.0   -0.1   84.5   0.1    0.0   -0.3 
 -0.38   0.14   9.14  -4.0   -0.1   84.5   0.1    0.0   -0.3 
 -0.42   0.12   9.26  -4.3   -0.4   83.2   0.1    0.0   -0.4 
 -0.39   0.13   9.26  -4.3   -0.4   82.5   0.1    0.0   -0.4 
 -0.39   0.14   9.23  -4.3   -0.6   81.7   0.1    0.0   -0.4 
 -0.44   0.14   9.21  -4.3   -0.7   80.9   0.1    0.0   -0.4 
 -0.39   0.11   9.15  -4.3   -0.7   80.0   0.1    0.0   -0.4 
 -0.42   0.13   9.23  -4.2   -0.8   79.1   0.1    0.0   -0.4 
 -0.41   0.10   9.20  -4.0   -0.7   77.8   0.1    0.0   -0.4 
 -0.42   0.13   9.22  -4.0   -0.9   76.6   0.1    0.0   -0.5 
 -0.43   0.13   9.24  -3.9   -0.7   75.5   0.1    0.0   -0.5 
 -0.41   0.11   9.20  -3.9   -0.8   73.9   0.1    0.0   -0.5 
 -0.40   0.14   9.21  -3.7   -0.5   72.4   0.1    0.0   -0.5 
 -0.36   0.11   9.15  -3.4   -0.5   70.9   0.1    0.0   -0.5 
 -0.40   0.11   9.17  -3.2   -0.6   69.2   0.1    0.0   -0.5 
 -0.38   0.09   9.11  -3.2   -0.4   67.6   0.1    0.0   -0.5 
 -0.38   0.07   9.18  -3.0   -0.3   65.9   0.1    0.0   -0.5 
 -0.36   0.11   9.23  -2.7   -0.2   64.0   0.1    0.0   -0.6 
 -0.37   0.13   9.18  -2.7   -0.1   62.3   0.1    0.0   -0.6 
 -0.37   0.11   9.23  -2.4    0.1   60.3   0.1    0.0   -0.6 
 -0.34   0.11   9.20  -2.2    0.3   58.2   0.1    0.0   -0.6 
 -0.39   0.10   9.15  -1.9    0.4   56.3   0.1    0.0   -0.6 
 -0.36   0.12   9.20  -1.8    0.5   54.1   0.1    0.0   -0.6 
 -0.33   0.11   9.11  -1.5    0.5   52.0   0.1    0.0   -0.6 
 -0.39   0.13   9.12  -1.4    0.8   49.8   0.1    0.0   -0.6 
 -0.36   0.12   9.24  -1.2    0.9   47.6   0.1    0.0   -0.6 
 -0.36   0.14   9.28  -1.0    1.0   45.3   0.1    0.0   -0.6 
 -0.33   0.09   9.18  -0.8    1.2   42.8   0.1    0.0   -0.6 
 -0.36   0.12   9.19  -0.7    1.2   40.6   0.1    0.0   -0.7 
 -0.35   0.11   9.20  -0.6    1.5   38.1   0.1    0.0   -0.7 
 -0.33   0.11   9.11  -0.4    1.6   35.5   0.1    0.0   -0.7 
 -0.37   0.08   9.17  -0.2    1.6   33.1   0.1    0.0   -0.7 
 -0.37   0.09   9.12  -0.1    1.7   30.5   0.1    0.0   -0.7 
 -0.38   0.15   9.22  -0.1    1.6   28.1   0.1    0.0   -0.7 
 -0.39   0.16   9.20   0.1    1.7   25.6   0.1    0.0   -0.7 
 -0.36   0.10   9.16   0.1    1.9   22.9   0.1    0.0   -0.7 
 -0.38   0.11   9.19   0.3    1.8   17.5   0.1    0.0   -0.7 
 -0.37   0.14   9.13   0.2    1.8   14.8   0.1    0.0   -0.7 
 -0.34   0.13   9.17   0.3    1.7   12.1   0.1    0.0   -0.7 
 -0.35   0.14   9.23   0.4    1.5    9.6   0.1    0.0   -0.7 
 -0.39   0.13   9.19   0.2    1.3    6.7   0.1    0.0   -0.7 
 -0.37   0.12   9.18   0.1    1.3    4.0   0.1    0.0   -0.7 
 -0.37   0.15   9.20   0.2    1.1    1.4   0.1    0.0   -0.7 
 -0.37   0.13   9.14   0.1    0.8   -1.2   0.1    0.0   -0.7 
 -0.35   0.15   9.18   0.1    0.8   -4.0   0.1    0.0   -0.7 
 -0.37   0.14   9.16   0.1    0.5   -6.6   0.1    0.0   -0.7 
 -0.36   0.15   9.19   0.1    0.5   -9.3   0.1    0.0   -0.7 
 -0.34   0.17   9.15   0.1    0.2  -12.0   0.1    0.0   -0.7 
 -0.33   0.17   9.12   0.0    0.0  -14.8   0.1    0.0   -0.7 
 -0.34   0.16   9.22  -0.2   -0.2  -17.4   0.1    0.0   -0.7 
 -0.30   0.17   9.17  -0.2   -0.4  -20.1   0.1    0.0   -0.7 
 -0.36   0.17   9.23  -0.2   -0.6  -22.6   0.1    0.0   -0.7 
 -0.34   0.17   9.19  -0.4   -0.9  -25.2   0.1    0.0   -0.7 
 -0.36   0.15   9.21  -0.4   -1.0  -27.9   0.1    0.0   -0.7 
 -0.39   0.16   9.14  -0.4   -1.2  -30.4   0.1    0.0   -0.7 
 -0.37   0.16   9.20  -0.5   -1.5  -32.8   0.1    0.0   -0.7 
 -0.35   0.14   9.19  -0.5   -1.5  -35.3   0.1    0.0   -0.7 
 -0.34   0.14   9.18  -0.6   -1.6  -37.8   0.1    0.0   -0.7 
 -0.34   0.11   9.22  -0.4   -1.8  -40.2   0.1    0.0   -0.7 
 -0.38   0.15   9.19  -0.5   -1.7  -42.5   0.1    0.0   -0.6 
 -0.34   0.15   9.21  -0.6   -1.8  -44.9   0.1    0.0   -0.6 
 -0.34   0.14   9.16  -0.4   -2.0  -47.1   0.1    0.0   -0.6 
 -0.35   0.17   9.20  -0.3   -1.9  -49.5   0.1    0.0   -0.6 
 -0.36   0.15   9.23  -0.4   -2.0  -51.6   0.1    0.0   -0.6 
 -0.37   0.18   9.15  -0.4   -2.0  -53.6   0.1    0.0   -0.6 
 -0.35   0.15   9.16  -0.3   -1.8  -56.0   0.1    0.0   -0.6 
 -0.36   0.15   9.14  -0.2   -2.0  -57.9   0.1    0.0   -0.6 
 -0.38   0.14   9.16  -0.2   -1.8  -59.8   0.1    0.0   -0.6 
 -0.33   0.18   9.18   0.1   -1.9  -61.7   0.1    0.0   -0.6 
 -0.38   0.17   9.26   0.2   -1.6  -63.7   0.1    0.0   -0.5 
 -0.33   0.14   9.22   0.3   -1.6  -65.3   0.1    0.0   -0.5 
 -0.36   0.17   9.17   0.5   -1.5  -67.0   0.1    0.0   -0.5 
 -0.30   0.17   9.22   0.5   -1.5  -68.6   0.1    0.0   -0.5 
 -0.33   0.17   9.27   0.7   -1.5  -70.3   0.1    0.0   -0.5 
 -0.33   0.13   9.22   1.1   -1.2  -73.1   0.1    0.0   -0.5 
 -0.38   0.17   9.25   1.2   -1.1  -74.5   0.1    0.0   -0.5 
 -0.35   0.18   9.15   1.5   -1.0  -75.9   0.1    0.0   -0.5 
 -0.34   0.18   9.18   1.5   -1.0  -77.1   0.1    0.0   -0.4 
 -0.37   0.14   9.22   1.7   -1.0  -78.2   0.1    0.0   -0.4 
 -0.38   0.20   9.20   1.6   -0.8  -79.2   0.1   -0.0   -0.4 
 -0.38   0.16   9.22   1.8   -0.7  -80.2   0.1   -0.0   -0.4 
 -0.35   0.17   9.19   2.0   -0.7  -81.1   0.1   -0.0   -0.4 
 -0.36   0.21   9.26   2.0   -0.9  -81.8   0.1   -0.0   -0.4 
 -0.33   0.22   9.16   2.1   -0.9  -82.4   0.1   -0.0   -0.4 
 -0.33   0.22   9.14   2.1   -0.7  -82.8   0.1   -0.0   -0.3 
 -0.34   0.18   9.21   2.1   -0.7  -83.5   0.1   -0.0   -0.3 
 -0.33   0.20   9.19   2.2   -0.8  -83.7   0.1   -0.0   -0.3 
 -0.35   0.19   9.22   2.3   -0.9  -84.2   0.1   -0.0   -0.3 
 -0.37   0.20   9.17   2.3   -0.9  -84.4   0.1   -0.0   -0.3 
 -0.37   0.24   9.31   2.3   -1.0  -84.5   0.1   -0.0   -0.3 
 -0.38   0.23   9.18   2.3   -1.0  -84.7   0.1   -0.0   -0.3 
 -0.34   0.19   9.22   2.3   -1.2  -84.8   0.1   -0.0   -0.2 
 -0.38   0.19   9.14   2.1   -1.3  -84.4   0.1   -0.0   -0.2 
 -0.36   0.25   9.21   2.1   -1.6  -84.3   0.1   -0.0   -0.2 
 -0.34   0.20   9.12   2.1   -1.6  -83.9   0.1   -0.0   -0.2 
 -0.35   0.24   9.22   2.0   -1.7  -83.7   0.1   -0.0   -0.2 
 -0.38   0.20   9.18   1.9   -1.8  -83.2   0.1   -0.0   -0.2 
 -0.35   0.22   9.25   1.6   -2.0  -82.6   0.1   -0.0   -0.2 
 -0.35   0.22   9.16   1.5   -2.1  -82.0   0.1   -0.0   -0.1 
 -0.37   0.20   9.27   1.2   -2.4  -81.1   0.1   -0.0   -0.1 
 -0.39   0.23   9.19   1.0   -2.7  -80.1   0.1   -0.0   -0.1 
 -0.38   0.24   9.21   1.0   -2.7  -79.3   0.1   -0.0   -0.1 
 -0.41   0.20   9.19   0.8   -3.0  -78.4   0.1   -0.0   -0.1 
 -0.38   0.23   9.19   0.7   -3.2  -77.3   0.1   -0.0   -0.1 
 -0.36   0.20   9.21   0.4   -3.2  -76.2   0.1   -0.0   -0.0 
 -0.38   0.27   9.22   0.3   -3.2  -75.1   0.1   -0.0   -0.0 
 -0.36   0.23   9.27  -0.1   -3.5  -72.4   0.1   -0.0   -0.0 
 -0.37   0.24   9.17  -0.2   -3.5  -70.9   0.1   -0.0   -0.0 
 -0.37   0.23   9.20  -0.4   -3.6  -69.4   0.1   -0.0    0.0 
 -0.36   0.24   9.18  -0.6   -3.7  -67.7   0.1   -0.1    0.0 
 -0.32   0.26   9.11  -0.8   -3.7  -66.0   0.1   -0.1    0.0 
 -0.35   0.20   9.28  -0.8   -3.8  -64.3   0.1   -0.1    0.0 
 -0.33   0.24   9.16  -1.0   -3.9  -62.5   0.1   -0.1    0.1 
 -0.38   0.25   9.17  -1.1   -3.8  -60.5   0.1   -0.1    0.1 
 -0.33   0.25   9.16  -1.3   -3.9  -58.8   0.1   -0.1    0.1 
 -0.33   0.27   9.21  -1.2   -3.8  -56.7   0.1   -0.1    0.1 
 -0.31   0.23   9.21  -1.2   -3.8  -54.7   0.1   -0.1    0.1 
 -0.31   0.26   9.19  -1.5   -3.7  -52.7   0.1   -0.1    0.1 
